Date,Region,Sunspot Number,Size,Magnetic Classification,Sunspot Classification,Location
2023-08-13,13404,1,60,region_mag A,HAX,S08E74
2023-08-14,13394,1,150,region_mag A,HSX,S24W81
2023-08-14,13395,5,100,region_mag B,DAO,N11W70
2023-08-14,13397,6,90,region_mag B,DAO,N17W44
2023-08-14,13402,1,10,region_mag A,AXX,S18W61
2023-08-14,13403,10,130,region_mag B,DAO,N26E18
2023-08-14,13404,2,60,region_mag A,HAX,S07E60
2023-08-14,13405,1,120,region_mag A,HSX,N11E75
2023-08-15,13395,2,10,region_mag A,AXX,N12W87
2023-08-15,13397,2,60,region_mag B,DSO,N19W58
2023-08-15,13403,18,200,region_mag B,DAO,N26E04
2023-08-15,13404,3,60,region_mag B,CAO,S07E45
2023-08-15,13405,3,160,region_mag B,DSO,N10E65
2023-08-15,13406,3,10,region_mag B,BXO,S18W18
2023-08-15,13407,6,30,region_mag B,CRO,S19E22
2023-08-16,13395,2,10,region_mag A,AXX,N12W0*
2023-08-16,13397,2,90,region_mag B,DSO,N18W69
