Date,Total Sunspot,Max Size,Zurich Class,Penumbra Class,Compactness Class,NS,Lat,EW,Lan,X-ray class,X-ray intensity
2002-01-12,1.0,60.0,H,A,X,S,19,W,88,0,0.0
2002-01-12,4.0,70.0,H,A,X,S,16,W,28,0,0.0
2002-01-12,49.0,640.0,F,K,C,N,15,W,33,C,4.7
2002-01-12,56.0,150.0,E,A,I,S,5,W,17,M,1.7
2002-01-12,12.0,40.0,H,S,O,N,11,E,3,0,0.0
2002-01-12,1.0,10.0,A,X,X,S,23,E,17,0,0.0
2002-01-12,25.0,160.0,E,A,I,S,16,E,33,0,0.0
2002-01-12,7.0,130.0,H,S,O,N,29,E,19,0,0.0
2002-01-12,1.0,30.0,H,S,X,S,10,W,80,0,0.0
2002-01-12,1.0,90.0,H,S,X,S,5,E,64,0,0.0
2002-01-12,13.0,310.0,E,A,O,N,9,E,71,0,0.0
2002-01-12,2.0,120.0,H,A,X,S,10,E,81,0,0.0
2002-01-13,1.0,20.0,H,S,X,S,17,W,42,0,0.0
2002-01-13,48.0,590.0,F,K,C,N,17,W,52,M,1.4
2002-01-13,51.0,190.0,F,A,I,S,6,W,39,M,2.2
2002-01-13,7.0,30.0,D,S,O,N,11,W,22,0,0.0
2002-01-13,49.0,170.0,E,A,I,S,16,E,21,C,3.6
2002-01-13,10.0,170.0,H,S,O,N,30,E,15,C,3.5
2002-01-13,3.0,60.0,H,A,X,S,5,E,51,0,0.0
2002-01-13,35.0,420.0,F,K,O,N,8,E,58,0,0.0
2002-01-13,5.0,180.0,H,K,X,S,11,E,76,0,0.0
2002-01-13,1.0,0.0,A,X,X,S,29,E,66,0,0.0
2002-01-14,2.0,40.0,H,S,X,S,17,W,61,0,0.0
2002-01-14,23.0,460.0,F,K,I,N,16,W,64,C,4.9
2002-01-14,63.0,340.0,H,K,C,S,6,W,54,M,1.1
2002-01-14,4.0,10.0,C,S,O,N,11,W,27,0,0.0
2002-01-14,32.0,130.0,E,A,I,S,15,E,8,C,3.0
2002-01-14,2.0,110.0,H,H,X,N,28,W,8,0,0.0
2002-01-14,2.0,60.0,H,H,X,S,6,E,28,0,0.0
2002-01-14,28.0,240.0,D,K,C,N,9,E,37,M,1.7
2002-01-14,6.0,150.0,H,K,O,S,11,E,57,0,0.0
2002-01-14,1.0,0.0,A,X,X,S,27,E,55,0,0.0
2002-01-14,17.0,200.0,D,K,O,N,12,E,46,0,0.0
2002-01-15,1.0,30.0,H,S,X,S,17,W,67,0,0.0
2002-01-15,20.0,410.0,F,K,I,N,15,W,72,C,2.1
2002-01-15,41.0,320.0,F,K,I,S,7,W,57,C,4.6
2002-01-15,2.0,10.0,C,S,O,N,8,W,41,0,0.0
2002-01-15,32.0,120.0,E,A,I,S,15,W,13,0,0.0
2002-01-15,1.0,100.0,H,S,X,N,28,W,13,0,0.0
2002-01-15,1.0,60.0,H,S,X,S,5,E,24,0,0.0
2002-01-15,32.0,290.0,D,K,O,N,7,E,24,C,2.6
2002-01-15,4.0,260.0,H,K,X,S,10,E,43,0,0.0
2002-01-15,5.0,170.0,D,A,O,N,11,E,39,0,0.0
2002-01-15,2.0,20.0,B,X,O,N,18,E,57,0,0.0
2002-01-16,22.0,310.0,E,A,I,S,6,W,71,M,1.5
2002-01-16,19.0,40.0,D,A,O,S,15,W,24,0,0.0
2002-01-16,4.0,130.0,H,K,X,N,29,W,34,0,0.0
2002-01-16,3.0,80.0,H,A,X,S,6,E,3,0,0.0
2002-01-16,34.0,290.0,D,K,O,N,6,E,9,0,0.0
2002-01-16,14.0,250.0,H,K,O,S,11,E,37,0,0.0
2002-01-16,9.0,200.0,D,A,O,N,11,E,21,0,0.0
2002-01-16,5.0,30.0,H,A,O,S,26,E,12,0,0.0
2002-01-16,1.0,0.0,A,X,X,N,12,E,43,0,0.0
2002-01-17,3.0,220.0,D,A,I,S,7,W,88,C,4.2
2002-01-17,7.0,60.0,H,A,O,S,15,W,37,0,0.0
2002-01-17,5.0,130.0,H,S,O,N,29,W,50,0,0.0
2002-01-17,8.0,130.0,H,A,O,S,5,W,1,0,0.0
2002-01-17,21.0,280.0,D,K,O,N,7,E,3,0,0.0
2002-01-17,14.0,260.0,H,K,O,S,12,E,18,C,2.4
2002-01-17,26.0,260.0,D,A,O,N,10,E,7,0,0.0
2002-01-17,13.0,50.0,D,A,O,S,25,E,7,0,0.0
2002-01-17,1.0,120.0,H,H,X,S,8,E,88,0,0.0
2002-01-18,4.0,10.0,H,S,O,S,12,W,57,0,0.0
2002-01-18,5.0,100.0,H,A,O,N,27,W,52,0,0.0
2002-01-18,1.0,100.0,H,S,X,S,5,W,16,0,0.0
2002-01-18,28.0,220.0,D,K,O,N,7,W,9,0,0.0
2002-01-18,16.0,210.0,D,K,O,S,11,E,13,0,0.0
2002-01-18,27.0,220.0,D,A,O,N,9,W,1,0,0.0
2002-01-18,40.0,40.0,D,S,O,S,26,W,14,0,0.0
2002-01-18,6.0,280.0,H,K,O,S,8,E,72,0,0.0
2002-01-18,3.0,40.0,H,S,O,N,16,E,53,0,0.0
2002-01-18,7.0,20.0,B,X,O,N,15,E,16,0,0.0
2002-01-19,6.0,120.0,H,A,O,N,27,W,69,0,0.0
2002-01-19,1.0,70.0,H,S,X,S,4,W,36,0,0.0
2002-01-19,22.0,470.0,D,A,O,N,8,W,29,0,0.0
2002-01-19,11.0,140.0,D,A,O,S,12,W,11,0,0.0
2002-01-19,14.0,130.0,D,A,O,N,9,W,16,0,0.0
2002-01-19,41.0,100.0,D,A,O,S,26,W,28,0,0.0
2002-01-19,19.0,440.0,E,K,O,S,7,E,65,M,1.2
2002-01-19,23.0,100.0,D,A,O,N,17,E,45,C,1.8
2002-01-19,13.0,30.0,C,S,O,N,15,E,7,0,0.0
2002-01-19,6.0,20.0,H,S,O,N,29,E,30,0,0.0
2002-01-20,2.0,30.0,H,S,X,N,27,W,75,0,0.0
2002-01-20,4.0,60.0,H,S,X,S,4,W,52,0,0.0
2002-01-20,7.0,150.0,H,A,O,N,8,W,43,0,0.0
2002-01-20,18.0,160.0,D,K,O,S,11,W,25,0,0.0
2002-01-20,16.0,120.0,D,A,O,N,11,W,34,0,0.0
2002-01-20,11.0,120.0,D,A,O,S,25,W,34,0,0.0
2002-01-20,14.0,420.0,C,K,O,S,7,E,48,0,0.0
2002-01-20,30.0,120.0,D,A,O,N,15,E,28,C,3.8
2002-01-20,18.0,30.0,D,S,O,N,15,W,12,0,0.0
2002-01-20,6.0,10.0,H,S,O,N,8,E,26,0,0.0
2002-01-20,24.0,40.0,D,A,O,S,3,W,15,0,0.0
2002-01-20,14.0,50.0,D,S,O,S,15,E,36,0,0.0
2002-01-20,2.0,10.0,H,S,X,N,12,E,71,0,0.0
2002-01-21,3.0,50.0,H,S,X,S,5,W,56,0,0.0
2002-01-21,5.0,120.0,H,A,O,N,6,W,49,0,0.0
2002-01-21,16.0,170.0,D,H,O,S,12,W,33,0,0.0
2002-01-21,21.0,140.0,D,A,O,N,9,W,41,C,1.6
2002-01-21,8.0,80.0,D,A,O,S,25,W,46,0,0.0
2002-01-21,30.0,520.0,E,K,O,S,7,E,36,0,0.0
2002-01-21,71.0,220.0,D,A,I,N,17,E,25,C,3.4
2002-01-21,22.0,60.0,D,S,O,N,16,W,16,C,1.7
2002-01-21,9.0,30.0,C,S,O,N,28,E,6,0,0.0
2002-01-21,29.0,140.0,D,A,O,S,2,W,28,C,3.5
2002-01-21,19.0,90.0,D,S,O,S,16,E,23,0,0.0
2002-01-21,5.0,30.0,C,R,O,N,13,E,59,0,0.0
2002-01-22,1.0,50.0,H,S,X,S,6,W,68,0,0.0
2002-01-22,1.0,40.0,H,S,X,N,6,W,62,0,0.0
2002-01-22,27.0,130.0,D,A,I,S,10,W,48,0,0.0
2002-01-22,8.0,110.0,D,A,O,N,12,W,64,0,0.0
2002-01-22,1.0,40.0,H,S,X,S,27,W,61,0,0.0
2002-01-22,36.0,440.0,E,K,O,S,5,E,28,C,1.6
2002-01-22,67.0,230.0,E,K,I,N,18,E,7,0,0.0
2002-01-22,8.0,10.0,C,S,O,N,15,W,40,C,5.0
2002-01-22,4.0,20.0,H,S,O,N,29,W,10,0,0.0
2002-01-22,20.0,70.0,D,A,O,S,2,W,42,M,1.3
2002-01-22,6.0,30.0,C,S,O,S,12,E,12,C,1.4
2002-01-22,6.0,10.0,B,X,O,N,10,E,36,0,0.0
2002-01-22,1.0,0.0,A,X,X,S,1,E,62,0,0.0
2002-01-22,1.0,0.0,A,X,X,S,21,E,67,0,0.0
2002-01-23,1.0,30.0,H,A,X,S,3,W,80,0,0.0
2002-01-23,1.0,60.0,H,A,X,N,8,W,75,0,0.0
2002-01-23,23.0,150.0,D,A,O,S,10,W,51,C,1.6
2002-01-23,8.0,40.0,H,A,O,S,32,W,63,0,0.0
2002-01-23,5.0,120.0,H,A,O,N,12,W,66,0,0.0
2002-01-23,1.0,60.0,H,A,X,S,24,W,75,0,0.0
2002-01-23,28.0,460.0,E,K,I,S,8,E,13,C,2.3
2002-01-23,61.0,200.0,E,A,I,N,16,W,1,0,0.0
2002-01-23,1.0,10.0,H,R,X,N,16,W,44,0,0.0
2002-01-23,2.0,10.0,H,S,X,N,29,W,21,0,0.0
2002-01-23,16.0,80.0,D,A,O,S,2,W,46,0,0.0
2002-01-23,5.0,10.0,B,X,O,S,3,W,2,0,0.0
2002-01-23,14.0,30.0,H,A,O,S,14,W,2,0,0.0
2002-01-23,10.0,50.0,H,S,O,N,7,E,20,C,3.7
2002-01-23,5.0,40.0,H,S,O,N,23,W,59,0,0.0
2002-01-23,3.0,10.0,C,R,O,N,9,E,29,0,0.0
2002-01-23,5.0,30.0,H,A,X,S,18,E,44,0,0.0
2002-01-23,6.0,20.0,C,S,O,S,1,E,41,0,0.0
2002-01-23,5.0,90.0,D,A,O,S,25,E,58,0,0.0
2002-01-24,11.0,230.0,H,A,O,S,15,W,67,0,0.0
2002-01-24,4.0,100.0,H,A,O,S,36,W,66,0,0.0
2002-01-24,2.0,60.0,H,A,X,N,8,W,82,0,0.0
2002-01-24,32.0,500.0,E,K,I,S,7,W,1,0,0.0
2002-01-24,31.0,200.0,E,A,O,N,17,W,18,0,0.0
2002-01-24,2.0,60.0,H,S,X,S,6,W,64,0,0.0
2002-01-24,9.0,40.0,D,A,O,S,14,W,12,0,0.0
2002-01-24,5.0,30.0,H,S,O,N,13,E,19,0,0.0
2002-01-24,12.0,130.0,D,A,O,N,21,W,72,0,0.0
2002-01-24,14.0,40.0,D,A,O,N,9,E,13,0,0.0
2002-01-24,22.0,80.0,D,S,O,S,1,E,41,0,0.0
2002-01-24,6.0,60.0,H,A,O,S,19,E,51,0,0.0
2002-01-25,2.0,80.0,H,A,X,S,15,W,78,0,0.0
2002-01-25,2.0,50.0,B,X,O,S,36,W,79,0,0.0
2002-01-25,18.0,480.0,D,K,O,S,9,W,10,0,0.0
2002-01-25,15.0,120.0,D,A,O,N,17,W,35,0,0.0
2002-01-25,5.0,10.0,C,S,O,N,27,W,51,0,0.0
2002-01-25,2.0,20.0,A,X,X,S,3,W,31,0,0.0
2002-01-25,7.0,20.0,C,A,O,S,15,W,25,0,0.0
2002-01-25,13.0,50.0,D,A,O,N,12,E,2,C,6.6
2002-01-25,1.0,30.0,H,A,X,N,18,W,75,0,0.0
2002-01-25,3.0,30.0,C,A,O,N,8,W,1,0,0.0
2002-01-25,2.0,20.0,B,X,O,S,20,E,16,0,0.0
2002-01-25,12.0,30.0,C,A,O,S,2,E,21,0,0.0
2002-01-25,12.0,70.0,D,A,O,S,23,E,32,0,0.0
2002-01-25,29.0,270.0,D,A,I,N,9,E,73,0,0.0
2002-01-25,4.0,60.0,H,S,O,S,3,E,80,0,0.0
2002-01-26,38.0,440.0,E,K,O,S,10,W,28,0,0.0
2002-01-26,52.0,280.0,E,A,O,N,14,W,55,C,6.2
2002-01-26,4.0,30.0,C,S,O,N,27,W,63,0,0.0
2002-01-26,5.0,20.0,H,S,O,S,16,W,39,0,0.0
2002-01-26,15.0,80.0,D,A,O,N,12,W,7,0,0.0
2002-01-26,3.0,0.0,B,X,O,S,19,W,8,0,0.0
2002-01-26,2.0,20.0,B,X,O,S,1,E,13,0,0.0
2002-01-26,26.0,150.0,D,K,O,S,25,E,18,0,0.0
2002-01-26,90.0,250.0,E,A,I,N,9,E,53,0,0.0
2002-01-26,7.0,150.0,H,A,O,S,1,E,75,0,0.0
2002-01-26,15.0,180.0,D,A,I,S,11,E,83,M,1.3
2002-01-27,11.0,550.0,D,K,O,S,7,W,45,C,2.7
2002-01-27,19.0,140.0,D,A,O,N,16,W,64,0,0.0
2002-01-27,4.0,10.0,B,X,O,S,14,W,61,0,0.0
2002-01-27,12.0,40.0,D,S,O,N,12,W,25,0,0.0
2002-01-27,10.0,20.0,C,S,O,S,2,W,4,0,0.0
2002-01-27,17.0,100.0,D,A,O,S,23,E,8,0,0.0
2002-01-27,132.0,450.0,E,K,C,N,8,E,40,0,0.0
2002-01-27,12.0,130.0,D,A,O,S,3,E,56,0,0.0
2002-01-27,31.0,220.0,E,A,O,S,14,E,65,0,0.0
2002-01-27,7.0,40.0,C,A,O,S,24,W,44,0,0.0
2002-01-28,19.0,460.0,D,K,C,S,8,W,55,0,0.0
2002-01-28,10.0,100.0,D,A,O,N,18,W,69,C,9.6
2002-01-28,15.0,50.0,D,S,O,N,13,W,32,0,0.0
2002-01-28,4.0,10.0,C,S,O,S,3,W,17,0,0.0
2002-01-28,16.0,100.0,D,A,O,S,24,E,2,0,0.0
2002-01-28,67.0,660.0,E,K,C,N,7,E,28,C,8.1
2002-01-28,7.0,100.0,D,A,O,S,3,E,42,0,0.0
2002-01-28,39.0,390.0,E,K,I,S,15,E,53,0,0.0
2002-01-28,7.0,40.0,D,A,O,S,26,W,57,0,0.0
2002-01-28,3.0,20.0,H,S,X,S,19,E,32,0,0.0
2002-01-28,5.0,20.0,H,S,O,N,13,E,75,0,0.0
2002-01-28,1.0,30.0,H,S,X,N,11,E,76,0,0.0
2002-01-29,12.0,410.0,D,K,O,S,7,W,61,0,0.0
2002-01-29,2.0,20.0,H,S,X,N,14,W,47,0,0.0
2002-01-29,2.0,10.0,A,X,X,S,2,W,27,0,0.0
2002-01-29,20.0,90.0,D,A,O,S,23,W,12,0,0.0
2002-01-29,108.0,560.0,F,K,I,N,7,E,22,C,7.3
2002-01-29,11.0,140.0,D,A,O,S,4,E,36,0,0.0
2002-01-29,61.0,420.0,E,K,I,S,16,E,47,0,0.0
2002-01-29,12.0,60.0,D,S,O,S,23,W,59,0,0.0
2002-01-29,2.0,10.0,A,X,X,S,19,E,25,0,0.0
2002-01-29,11.0,40.0,D,S,O,N,14,E,61,0,0.0
2002-01-29,2.0,40.0,H,A,X,N,9,E,69,0,0.0
2002-01-29,2.0,10.0,A,X,X,S,15,E,55,0,0.0
2002-01-30,4.0,300.0,H,H,O,S,7,W,75,0,0.0
2002-01-30,14.0,60.0,D,A,O,S,23,W,24,0,0.0
2002-01-30,99.0,620.0,F,K,C,N,7,E,9,0,0.0
2002-01-30,13.0,90.0,D,A,O,S,3,E,23,0,0.0
2002-01-30,81.0,520.0,E,K,C,S,17,E,26,C,3.6
2002-01-30,3.0,60.0,C,S,O,S,23,W,72,0,0.0
2002-01-30,5.0,20.0,C,S,O,N,14,E,50,0,0.0
2002-01-30,1.0,30.0,H,S,X,N,9,E,55,0,0.0
2002-01-30,6.0,230.0,H,A,O,S,27,E,80,0,0.0
2002-01-30,1.0,30.0,H,S,X,S,6,E,83,0,0.0
2002-01-30,3.0,10.0,B,X,O,S,15,E,48,0,0.0
2002-01-31,3.0,20.0,B,X,O,S,23,W,36,0,0.0
2002-01-31,72.0,540.0,F,K,C,N,7,W,14,C,4.9
2002-01-31,18.0,100.0,D,A,O,S,4,E,3,0,0.0
2002-01-31,61.0,690.0,E,K,C,S,16,E,14,C,4.6
2002-01-31,4.0,20.0,B,X,O,S,19,E,0,0,0.0
2002-01-31,6.0,50.0,C,S,O,N,11,E,38,0,0.0
2002-01-31,9.0,50.0,C,A,O,N,12,E,35,0,0.0
2002-01-31,15.0,330.0,E,K,O,S,26,E,68,0,0.0
2002-01-31,8.0,40.0,D,A,O,N,15,E,60,0,0.0
2002-01-31,4.0,120.0,D,A,O,S,5,E,79,0,0.0
2002-01-31,4.0,10.0,B,X,O,S,17,E,28,0,0.0
2002-02-01,1.0,20.0,A,X,X,S,24,W,58,0,0.0
2002-02-01,101.0,740.0,F,K,C,N,8,W,19,C,5.8
2002-02-01,26.0,100.0,H,A,O,S,3,W,12,0,0.0
2002-02-01,83.0,680.0,E,K,C,S,16,W,1,0,0.0
2002-02-01,3.0,30.0,C,A,O,S,17,W,13,0,0.0
2002-02-01,6.0,40.0,H,A,O,N,11,E,23,0,0.0
2002-02-01,27.0,260.0,E,K,I,S,26,E,55,0,0.0
2002-02-01,24.0,80.0,H,A,O,N,15,E,52,0,0.0
2002-02-01,6.0,140.0,D,A,O,S,6,E,67,0,0.0
2002-02-01,3.0,120.0,H,A,X,N,8,E,84,0,0.0
2002-02-02,87.0,570.0,F,K,C,N,9,W,38,0,0.0
2002-02-02,12.0,130.0,C,A,O,S,4,W,17,0,0.0
2002-02-02,164.0,700.0,F,K,C,S,14,W,6,C,2.9
2002-02-02,10.0,80.0,D,A,O,N,11,E,13,0,0.0
2002-02-02,39.0,210.0,E,A,I,S,28,E,43,0,0.0
2002-02-02,14.0,80.0,D,A,O,N,17,E,36,0,0.0
2002-02-02,7.0,180.0,D,A,O,S,6,E,50,0,0.0
2002-02-02,4.0,180.0,H,K,O,N,8,E,75,0,0.0
2002-02-02,1.0,90.0,H,A,X,S,27,E,88,0,0.0
2002-02-02,2.0,10.0,D,S,O,N,12,W,11,0,0.0
2002-02-03,70.0,390.0,F,K,I,N,8,W,48,0,0.0
2002-02-03,6.0,100.0,H,S,O,S,3,W,37,0,0.0
2002-02-03,165.0,620.0,F,K,C,S,16,W,18,C,4.4
2002-02-03,9.0,60.0,D,S,O,N,11,E,1,0,0.0
2002-02-03,52.0,130.0,E,A,I,S,27,E,39,C,4.7
2002-02-03,20.0,60.0,D,S,O,N,17,E,23,C,1.4
2002-02-03,8.0,120.0,D,S,O,S,6,E,37,0,0.0
2002-02-03,10.0,260.0,H,A,O,N,9,E,62,0,0.0
2002-02-03,9.0,180.0,H,K,O,S,27,E,77,0,0.0
2002-02-03,17.0,50.0,D,S,O,N,13,W,23,0,0.0
2002-02-03,5.0,20.0,H,S,X,S,24,W,6,0,0.0
2002-02-03,11.0,30.0,C,R,O,N,8,E,23,0,0.0
2002-02-03,1.0,30.0,H,S,X,N,12,E,79,0,0.0
2002-02-03,6.0,30.0,C,R,O,S,14,W,10,0,0.0
2002-02-04,14.0,290.0,E,K,I,N,8,W,61,0,0.0
2002-02-04,2.0,110.0,H,A,X,S,3,W,45,C,7.3
2002-02-04,132.0,760.0,F,K,C,S,16,W,32,M,1.3
2002-02-04,5.0,50.0,C,S,O,N,11,W,9,0,0.0
2002-02-04,61.0,150.0,E,A,I,S,27,E,25,0,0.0
2002-02-04,8.0,110.0,D,S,O,N,17,E,13,0,0.0
2002-02-04,15.0,120.0,E,S,O,S,5,E,28,0,0.0
2002-02-04,10.0,210.0,D,K,O,N,10,E,51,0,0.0
2002-02-04,12.0,90.0,D,A,O,S,27,E,65,0,0.0
2002-02-04,8.0,50.0,D,S,O,N,12,W,32,0,0.0
2002-02-04,3.0,20.0,B,X,O,S,25,W,13,0,0.0
2002-02-04,5.0,20.0,H,R,O,N,7,E,14,0,0.0
2002-02-04,2.0,100.0,H,A,X,N,12,E,68,0,0.0
2002-02-04,10.0,90.0,D,A,O,S,12,W,26,0,0.0
2002-02-05,3.0,180.0,D,A,O,N,4,W,77,0,0.0
2002-02-05,2.0,90.0,H,A,X,S,6,W,58,0,0.0
2002-02-05,96.0,650.0,F,A,C,S,17,W,44,0,0.0
2002-02-05,4.0,40.0,H,S,O,N,10,W,25,0,0.0
2002-02-05,24.0,210.0,E,A,O,S,26,E,14,0,0.0
2002-02-05,40.0,80.0,D,A,O,N,17,W,2,C,3.0
2002-02-05,18.0,130.0,D,S,O,S,6,E,13,C,4.4
2002-02-05,9.0,240.0,D,K,O,N,8,E,34,0,0.0
2002-02-05,13.0,240.0,D,A,O,S,23,E,57,0,0.0
2002-02-05,5.0,40.0,C,A,O,N,11,W,45,0,0.0
2002-02-05,5.0,20.0,H,A,X,N,7,W,2,0,0.0
2002-02-05,6.0,120.0,H,A,O,N,14,E,54,0,0.0
2002-02-05,15.0,40.0,D,S,O,S,14,W,33,C,2.2
2002-02-05,5.0,10.0,B,X,O,S,8,E,32,0,0.0
2002-02-05,3.0,50.0,C,A,O,N,5,E,58,0,0.0
2002-02-05,5.0,90.0,H,S,O,S,26,E,80,0,0.0
2002-02-06,1.0,90.0,H,S,X,S,5,W,74,0,0.0
2002-02-06,50.0,360.0,E,A,I,S,15,W,56,0,0.0
2002-02-06,3.0,30.0,H,A,O,N,10,W,37,0,0.0
2002-02-06,27.0,40.0,C,A,O,S,27,W,7,0,0.0
2002-02-06,38.0,70.0,D,A,O,N,18,W,22,0,0.0
2002-02-06,17.0,100.0,D,A,O,S,4,W,7,0,0.0
2002-02-06,16.0,180.0,D,K,O,N,10,E,19,0,0.0
2002-02-06,27.0,220.0,D,A,I,S,26,E,36,C,4.0
2002-02-06,1.0,0.0,A,X,X,N,11,W,58,0,0.0
2002-02-06,7.0,50.0,C,A,O,N,13,E,38,C,5.3
2002-02-06,10.0,50.0,D,A,O,S,13,W,46,C,8.2
2002-02-06,1.0,0.0,A,X,X,S,6,E,18,0,0.0
2002-02-06,2.0,10.0,A,X,X,N,9,E,50,0,0.0
2002-02-06,9.0,60.0,C,A,O,S,31,E,60,0,0.0
2002-02-07,24.0,200.0,E,A,I,S,15,W,68,0,0.0
2002-02-07,2.0,20.0,H,S,X,N,12,W,51,0,0.0
2002-02-07,20.0,30.0,C,S,O,S,27,W,11,0,0.0
2002-02-07,23.0,90.0,D,A,O,N,19,W,34,0,0.0
2002-02-07,10.0,70.0,D,S,O,S,5,W,19,0,0.0
2002-02-07,12.0,190.0,H,A,O,N,10,E,14,0,0.0
2002-02-07,34.0,180.0,D,K,I,S,25,E,32,0,0.0
2002-02-07,29.0,100.0,D,A,O,N,12,E,29,0,0.0
2002-02-07,8.0,40.0,H,A,O,S,11,W,68,C,4.1
2002-02-07,13.0,50.0,D,A,O,S,29,E,55,0,0.0
2002-02-07,6.0,30.0,C,S,O,N,15,E,50,0,0.0
2002-02-08,3.0,50.0,D,A,O,S,15,W,79,0,0.0
2002-02-08,1.0,10.0,H,S,X,N,16,W,65,0,0.0
2002-02-08,6.0,40.0,H,S,O,N,13,W,71,0,0.0
2002-02-08,15.0,20.0,C,S,O,S,26,W,25,0,0.0
2002-02-08,14.0,40.0,H,A,O,N,17,W,39,0,0.0
2002-02-08,12.0,80.0,D,A,O,S,6,W,25,0,0.0
2002-02-08,17.0,170.0,H,A,O,N,10,W,1,0,0.0
2002-02-08,26.0,150.0,D,A,O,S,26,E,12,0,0.0
2002-02-08,5.0,30.0,H,S,O,N,9,W,46,0,0.0
2002-02-08,16.0,50.0,D,A,O,N,11,E,7,0,0.0
2002-02-08,3.0,30.0,C,S,O,S,13,W,72,0,0.0
2002-02-08,7.0,20.0,C,S,O,S,29,E,45,0,0.0
2002-02-08,7.0,30.0,H,A,O,N,15,E,44,0,0.0
2002-02-08,12.0,30.0,D,S,O,S,15,E,19,0,0.0
2002-02-08,11.0,160.0,D,A,O,N,16,E,75,0,0.0
2002-02-08,1.0,60.0,H,S,X,N,14,E,88,0,0.0
2002-02-09,1.0,0.0,A,X,X,N,16,W,76,0,0.0
2002-02-09,3.0,10.0,A,X,X,N,17,W,55,0,0.0
2002-02-09,7.0,60.0,D,A,O,S,5,W,46,0,0.0
2002-02-09,25.0,150.0,C,A,I,N,8,W,25,0,0.0
2002-02-09,40.0,140.0,D,A,I,S,27,W,3,C,1.7
2002-02-09,2.0,10.0,H,R,X,N,6,W,51,0,0.0
2002-02-09,23.0,40.0,C,S,O,N,12,W,3,0,0.0
2002-02-09,5.0,20.0,H,S,X,N,7,E,8,0,0.0
2002-02-09,9.0,30.0,C,S,O,S,32,E,26,0,0.0
2002-02-09,4.0,20.0,B,X,O,N,14,E,21,0,0.0
2002-02-09,73.0,100.0,D,A,I,S,14,E,9,C,3.1
2002-02-09,16.0,80.0,D,A,O,N,18,E,58,C,2.6
2002-02-09,8.0,30.0,C,A,O,S,5,E,30,0,0.0
2002-02-09,2.0,120.0,H,S,X,N,20,E,77,0,0.0
2002-02-09,15.0,450.0,H,K,O,N,12,E,73,0,0.0
2002-02-10,5.0,70.0,H,A,O,S,5,W,59,0,0.0
2002-02-10,14.0,140.0,H,A,O,N,9,W,29,0,0.0
2002-02-10,16.0,130.0,D,A,O,S,26,W,7,M,1.6
2002-02-10,5.0,40.0,B,X,O,N,11,W,12,0,0.0
2002-02-10,7.0,40.0,B,X,O,S,30,E,18,0,0.0
2002-02-10,1.0,10.0,A,X,X,N,14,E,13,0,0.0
2002-02-10,94.0,350.0,E,A,I,S,13,E,1,C,1.9
2002-02-10,22.0,90.0,C,A,O,N,16,E,44,0,0.0
2002-02-10,30.0,90.0,D,A,O,S,4,E,21,0,0.0
2002-02-10,2.0,170.0,H,A,X,N,22,E,60,0,0.0
2002-02-10,34.0,440.0,E,K,I,N,13,E,61,C,5.5
2002-02-10,12.0,40.0,C,A,O,S,23,E,42,0,0.0
2002-02-11,3.0,70.0,H,A,X,S,7,W,62,0,0.0
2002-02-11,13.0,120.0,H,A,O,N,10,W,48,0,0.0
2002-02-11,18.0,80.0,D,A,O,S,26,W,24,0,0.0
2002-02-11,2.0,20.0,D,S,O,S,30,E,0,0,0.0
2002-02-11,100.0,340.0,E,K,I,S,13,W,11,C,2.1
2002-02-11,23.0,70.0,D,A,O,N,18,E,38,C,2.0
2002-02-11,24.0,40.0,D,A,O,S,5,W,1,0,0.0
2002-02-11,8.0,140.0,H,A,O,N,21,E,47,0,0.0
2002-02-11,55.0,490.0,E,K,C,N,13,E,55,C,2.3
2002-02-11,18.0,70.0,D,A,O,S,22,E,38,0,0.0
2002-02-11,4.0,20.0,H,S,X,S,14,E,62,0,0.0
2002-02-12,2.0,30.0,H,A,X,S,6,W,76,0,0.0
2002-02-12,3.0,80.0,H,A,X,N,9,W,61,0,0.0
2002-02-12,6.0,40.0,H,A,O,S,27,W,37,C,5.0
2002-02-12,94.0,380.0,E,K,I,S,14,W,30,C,5.2
2002-02-12,18.0,30.0,C,A,O,N,18,E,20,0,0.0
2002-02-12,11.0,40.0,H,A,O,S,4,W,15,0,0.0
2002-02-12,4.0,180.0,H,A,O,N,23,E,41,0,0.0
2002-02-12,118.0,450.0,E,K,C,N,13,E,37,C,5.8
2002-02-12,17.0,30.0,D,S,O,S,22,E,19,0,0.0
2002-02-12,1.0,0.0,A,X,X,S,15,E,50,0,0.0
2002-02-13,2.0,120.0,H,A,X,N,11,W,78,0,0.0
2002-02-13,2.0,30.0,H,S,X,S,25,W,46,0,0.0
2002-02-13,4.0,30.0,C,S,O,S,30,W,25,0,0.0
2002-02-13,50.0,370.0,D,K,I,S,13,W,40,0,0.0
2002-02-13,21.0,40.0,E,A,O,N,17,E,14,C,3.2
2002-02-13,5.0,20.0,H,A,O,S,3,W,24,0,0.0
2002-02-13,2.0,200.0,H,K,X,N,22,E,28,0,0.0
2002-02-13,123.0,490.0,F,K,I,N,14,E,24,C,7.8
2002-02-13,11.0,30.0,D,S,O,S,23,E,6,0,0.0
2002-02-13,5.0,20.0,H,S,O,S,31,E,22,0,0.0
2002-02-14,1.0,60.0,H,S,X,N,10,W,82,0,0.0
