Date,Region,Sunspot Number,Size,Magnetic Classification,Location,Zurich Class,Penumbra Class,Compactness Class
1990-12-13,6413,4,127,B,N23E53,C,A,O
1990-12-13,6415,5,27,B,N08E47,B,X,O
1990-12-14,6397,6,150,B,N09W76,C,K,O
1990-12-14,6404,1,58,A,S18W71,H,S,
1990-12-14,6406,1,0,A,N06W16,A,X,
1990-12-14,6409,2,57,A,N28E13,H,S,
1990-12-14,6410,44,385,B,N05E19,C,K,O
1990-12-14,6411,3,5,B,S24E10,B,X,O
1990-12-14,6412,71,1418,B,N18E49,F,K,O
1990-12-14,6413,4,42,B,N21E36,C,A,O
1990-12-14,6415,5,7,A,N08E32,A,X,O
1990-12-15,6404,1,60,A,S17W79,H,S,
1990-12-15,6409,2,17,A,N28E02,H,S,
1990-12-15,6410,50,422,B,N04E07,E,K,O
1990-12-15,6412,63,1372,B,N16E35,E,K,I
1990-12-15,6413,5,30,B,N23E23,C,S,O
1990-12-15,6415,3,10,A,N07E13,A,X,
1990-12-16,6409,4,22,B,N30W11,C,S,O
1990-12-16,6410,34,423,B,N07W04,F,K,O
1990-12-16,6412,69,1400,B,N17E24,F,K,I
1990-12-16,6413,4,20,B,N01E03,C,R,O
1990-12-16,6415,11,28,B,N10E08,B,X,O
1990-12-16,6416,5,30,B,S05E29,D,R,O
1990-12-17,6409,4,4,A,N29W25,A,X,O
1990-12-17,6410,28,334,B,N04W20,E,K,O
1990-12-17,6412,57,1422,B,N19E09,F,K,O
1990-12-17,6413,2,8,A,N24W04,H,S,
1990-12-17,6415,29,274,B,N14W04,D,A,O
1990-12-17,6416,17,70,B,S05E22,C,A,O
1990-12-18,6410,23,244,B,N04W31,E,K,O
1990-12-18,6412,68,1149,B,N18W04,F,K,I
1990-12-18,6415,44,422,B,N13W18,D,A,C
1990-12-18,6416,16,75,B,S06E09,D,A,O
1990-12-18,6421,1,0,A,N20E23,A,X,
1990-12-19,6410,17,220,B,N06W45,E,K,O
1990-12-19,6412,84,1095,B,N18W16,F,K,I
1990-12-19,6413,4,10,B,N25W31,B,X,O
1990-12-19,6415,40,515,B,N14W29,D,K,C
1990-12-19,6416,32,72,B,S06W04,D,A,O
1990-12-19,6417,8,16,B,N19W02,B,X,O
1990-12-19,6418,4,10,A,N19E69,A,X,O
1990-12-20,6410,12,70,B,N03W59,F,A,O
1990-12-20,6412,97,1020,B,N17W30,F,K,I
1990-12-20,6415,29,368,B,N13W45,D,K,O
1990-12-20,6416,24,28,B,S05W17,C,A,O
1990-12-20,6417,1,0,A,N18W21,A,X,
1990-12-20,6418,2,12,A,N20E59,A,X,
1990-12-20,6419,2,8,A,S16W10,A,X,O
1990-12-20,6420,1,63,A,S20E88,H,R,
1990-12-20,6421,1,0,A,N20W10,A,X,
1990-12-21,6410,2,50,A,N03W74,H,A,O
1990-12-21,6412,70,1260,BG,N17W44,F,K,O
1990-12-21,6415,21,356,B,N12W59,D,K,O
1990-12-21,6416,2,7,A,S07W31,A,X,
1990-12-21,6418,2,14,A,N20E45,A,X,
1990-12-21,6419,1,0,A,S16W19,A,X,
1990-12-21,6420,24,224,B,S20E77,D,S,O
1990-12-21,6421,7,20,A,N19W17,A,X,O
1990-12-21,6422,1,120,A,S18E85,H,S,
1990-12-22,6412,53,1230,BG,N17W58,F,K,I
1990-12-22,6415,15,212,B,N13W74,E,K,O
1990-12-22,6416,5,10,A,S05W49,A,X,
1990-12-22,6418,10,14,B,N19E31,B,X,O
1990-12-22,6420,33,472,B,S21E68,F,S,O
1990-12-22,6421,5,14,B,N18W30,B,X,O
1990-12-22,6422,7,182,A,S17E81,H,S,O
1990-12-22,6424,2,5,A,S13E70,A,X,
1990-12-23,6412,20,1150,BG,N15W63,D,K,O
1990-12-23,6415,3,80,B,N13W87,D,A,O
1990-12-23,6418,12,15,A,N19E16,A,X,O
1990-12-23,6420,30,468,B,S25E55,E,A,O
1990-12-23,6421,2,8,A,N19W40,A,X,O
1990-12-23,6422,11,352,B,S17E70,D,K,O
1990-12-23,6423,12,135,B,S18E44,D,K,O
1990-12-23,6424,1,5,A,S12E60,A,X,
1990-12-24,6412,5,315,B,N15W85,D,K,O
1990-12-24,6418,13,56,B,N17E06,D,A,O
1990-12-24,6420,20,208,B,S25E44,E,A,O
1990-12-24,6421,1,0,A,S12W28,A,X,
1990-12-24,6422,15,292,B,S15E56,C,A,O
1990-12-24,6423,14,228,B,S20E37,D,A,O
1990-12-24,6424,25,75,B,S09E43,B,X,O
1990-12-24,6425,7,7,B,N08E11,C,S,O
1990-12-24,6426,2,3,A,S08E55,A,X,
1990-12-25,6418,9,56,B,N17W09,D,A,O
1990-12-25,6420,23,168,B,S23E31,E,A,O
1990-12-25,6421,1,3,A,S12W37,A,X,
1990-12-25,6422,7,185,B,S17E43,D,K,O
1990-12-25,6423,42,194,B,S19E22,D,A,O
1990-12-25,6424,28,120,B,S09E32,D,S,O
1990-12-25,6425,5,13,B,N08E03,D,S,O
1990-12-25,6426,4,8,A,S12E38,A,X,O
1990-12-26,6418,11,42,B,N19W26,D,S,O
1990-12-26,6420,17,120,B,S22E24,C,S,O
1990-12-26,6422,15,253,B,S16E32,D,H,O
1990-12-26,6423,54,218,B,S19E09,D,A,O
1990-12-26,6424,36,108,B,S07E17,D,A,O
1990-12-26,6425,6,15,A,N09W11,H,S,O
1990-12-26,6426,12,43,A,S11E24,H,S,O
1990-12-26,6427,6,150,B,S11E80,C,A,O
1990-12-27,6418,3,10,B,N18W32,C,S,O
1990-12-27,6420,20,98,B,S23E06,F,A,O
1990-12-27,6422,19,196,B,S15E17,E,A,O
1990-12-27,6423,53,202,B,S21W02,D,A,O
1990-12-27,6424,52,118,B,S08E05,D,A,O
1990-12-27,6425,1,0,A,N08W20,A,X,
1990-12-27,6426,5,10,A,S12E06,A,X,
1990-12-27,6427,10,370,B,S12E70,C,S,O
1990-12-27,6429,5,15,B,S25E66,B,X,O
1990-12-28,6418,3,2,A,N18W46,A,X,O
1990-12-28,6420,8,35,B,S26E00,C,A,O
1990-12-28,6422,7,190,B,S17E07,C,S,O
1990-12-28,6423,39,245,B,S22W15,E,A,O
1990-12-28,6424,50,222,B,S10W08,D,A,O
1990-12-28,6425,2,5,B,N08W32,B,X,O
1990-12-28,6426,3,5,B,S13W01,B,X,O
1990-12-28,6427,10,150,B,S12E59,C,S,O
1990-12-28,6428,1,17,A,N19E78,A,X,
1990-12-28,6429,4,20,B,S25E60,B,X,O
1990-12-28,6430,13,40,B,S14E34,D,R,O
1990-12-28,6431,1,60,A,N08E83,H,S,
1990-12-28,6433,1,20,A,S18E28,A,X,
1990-12-29,6418,2,10,B,N17W60,B,X,O
1990-12-29,6420,6,3,A,S26W21,A,X,O
1990-12-29,6422,15,194,B,S18W06,C,S,O
1990-12-29,6423,20,228,B,S23W28,E,A,O
1990-12-29,6424,48,342,B,S11W22,E,A,I
1990-12-29,6427,9,148,B,S11E46,C,S,O
1990-12-29,6428,2,6,A,N19E65,A,X,O
1990-12-29,6429,6,15,B,S26E44,C,R,O
1990-12-29,6430,10,16,B,S13E28,B,X,O
1990-12-29,6431,1,75,A,N09E80,H,S,
1990-12-29,6432,1,0,A,S09E61,A,X,
1990-12-29,6433,1,0,A,S18E21,A,X,
1990-12-30,6420,4,5,A,S23W26,A,X,O
1990-12-30,6422,16,195,B,S19W20,C,H,O
1990-12-30,6423,19,162,B,S22W39,E,K,O
1990-12-30,6424,40,240,B,S11W35,E,K,I
1990-12-30,6427,8,153,B,S14E31,C,S,O
1990-12-30,6428,2,8,A,N18E53,A,X,
1990-12-30,6429,24,35,B,S25E35,B,X,O
1990-12-30,6430,5,15,B,S13E15,B,X,O
1990-12-30,6431,6,93,A,N07E67,H,S,O
1990-12-30,6432,6,13,A,S09E57,A,X,O
1990-12-30,6433,3,0,B,S25W08,B,X,O
1990-12-31,6420,3,0,A,S28W43,A,X,
1990-12-31,6422,13,162,B,S18W37,D,K,O
1990-12-31,6423,11,126,B,S21W54,D,A,O
1990-12-31,6424,19,162,B,S09W48,E,A,I
1990-12-31,6427,12,130,B,S11E20,D,A,O
1990-12-31,6428,1,0,A,N20E41,A,X,
1990-12-31,6429,32,32,B,S24E26,B,X,O
1990-12-31,6430,5,0,A,S13W09,A,X,
1990-12-31,6431,5,96,B,N08E54,D,A,O
1990-12-31,6432,22,39,B,S10E40,B,X,O
1990-12-31,6433,9,22,A,S01W32,H,A,O
1990-12-31,6434,7,5,A,S23E13,A,X,O
1991-01-01,6420,2,5,A,S28W52,H,R,
1991-01-01,6422,6,130,B,S15W48,D,A,O
1991-01-01,6423,5,100,B,S18W67,D,A,O
1991-01-01,6424,11,115,B,S08W62,D,A,O
1991-01-01,6427,8,98,B,S12E07,C,A,O
1991-01-01,6429,25,46,B,S20E12,D,A,O
1991-01-01,6430,3,10,B,S07W18,B,X,O
1991-01-01,6431,14,107,B,N13E40,C,S,O
1991-01-01,6432,28,103,B,S07E26,D,A,O
1991-01-01,6433,9,24,B,N06W38,C,S,O
1991-01-01,6434,4,5,A,S19E02,A,X,O
1991-01-01,6435,5,3,B,S23E12,B,X,O
1991-01-01,6436,3,3,B,N14W24,B,X,O
1991-01-01,6437,6,30,B,S18E76,B,X,O
1991-01-02,6420,3,10,A,S28W57,A,X,
1991-01-02,6422,4,125,B,S19W60,C,A,O
1991-01-02,6423,3,70,B,S22W78,C,A,O
1991-01-02,6424,3,30,B,S10W80,C,A,O
1991-01-02,6427,11,126,B,S10W06,C,A,O
1991-01-02,6429,34,46,B,S23W01,D,A,O
1991-01-02,6431,10,109,B,N08E28,D,A,O
1991-01-02,6432,37,183,B,S09E12,D,A,O
1991-01-02,6433,1,18,A,N02W50,H,R,
1991-01-02,6434,3,0,A,S23W11,A,X,
1991-01-02,6435,6,5,B,S23W01,B,X,O
1991-01-02,6437,7,139,B,S18E75,D,A,O
1991-01-02,6443,4,10,A,S30E26,A,X,
1991-01-03,6420,1,0,A,S27W69,A,X,
1991-01-03,6422,2,72,A,S20W75,H,A,O
1991-01-03,6427,2,100,A,S10W19,H,A,
1991-01-03,6429,12,24,B,S23W12,C,R,O
1991-01-03,6430,11,13,B,S07W43,B,X,O
1991-01-03,6431,7,85,B,N09E15,C,S,O
1991-01-03,6432,30,160,B,S10E01,D,A,O
1991-01-03,6433,1,3,A,N02W63,A,X,
1991-01-03,6435,1,0,A,S27W14,A,X,
1991-01-03,6437,6,82,B,S17E65,E,A,O
1991-01-03,6438,1,37,A,S11E85,A,X,
1991-01-04,6427,2,98,A,S10W33,H,S,
1991-01-04,6429,18,40,B,S24W26,B,X,O
1991-01-04,6430,17,42,B,S07W50,B,X,O
1991-01-04,6431,15,82,B,N09E01,C,S,O
1991-01-04,6432,38,215,B,S10W13,D,A,I
1991-01-04,6435,9,10,B,S23W27,B,X,O
1991-01-04,6437,8,70,B,S17E52,E,S,O
1991-01-04,6438,1,55,A,S11E76,H,S,
1991-01-04,6439,2,0,B,N09W50,B,X,O
1991-01-05,6427,2,110,A,S10W46,H,S,O
1991-01-05,6429,6,50,B,S24W39,D,S,O
1991-01-05,6430,10,175,B,S08W65,B,X,O
1991-01-05,6431,4,65,B,N09W12,C,S,O
1991-01-05,6432,11,240,B,S10W28,D,A,O
1991-01-05,6435,3,20,B,S22W33,B,X,
1991-01-05,6437,3,40,B,S18E38,D,S,O
1991-01-05,6438,1,55,A,S10E62,H,S,
1991-01-06,6427,10,164,B,S09W59,D,A,O
1991-01-06,6429,9,33,B,S25W52,B,X,O
1991-01-06,6430,6,100,B,S08W76,D,S,O
1991-01-06,6431,12,80,B,N09W24,C,S,O
1991-01-06,6432,17,168,B,S10W40,D,A,O
1991-01-06,6435,7,47,B,S23W46,B,X,O
1991-01-06,6437,7,30,B,S18E26,B,X,O
1991-01-06,6438,5,40,A,S11E49,H,S,O
1991-01-06,6439,5,38,B,N08W66,B,X,O
1991-01-06,6440,8,38,B,S06W33,B,X,O
1991-01-06,6442,11,20,A,S16W18,A,X,O
1991-01-06,6443,2,0,A,N18W27,A,X,
1991-01-07,6427,7,117,B,S07W72,D,A,O
1991-01-07,6429,4,15,B,S24W64,B,X,O
1991-01-07,6431,12,70,B,N10W38,D,A,O
1991-01-07,6432,11,103,B,S08W55,D,A,O
1991-01-07,6435,4,25,B,S24W64,B,X,O
1991-01-07,6437,9,18,B,S18E10,B,X,O
1991-01-07,6438,1,27,A,S13E36,H,S,
1991-01-07,6440,9,47,B,S03W46,D,A,O
1991-01-07,6442,27,207,B,S09W32,D,A,O
1991-01-07,6443,2,0,A,N21W46,A,X,
1991-01-07,6444,10,364,A,N13E79,H,K,O
1991-01-07,6445,2,5,A,S17W09,A,X,O
1991-01-07,6446,1,5,A,N06E60,A,X,
1991-01-08,6431,3,72,A,N08W51,H,A,O
1991-01-08,6432,5,50,B,S10W67,D,A,O
1991-01-08,6437,3,7,A,S19E03,A,X,
1991-01-08,6438,1,32,A,S11E23,H,S,
1991-01-08,6440,4,40,B,S07W59,B,X,O
1991-01-08,6442,27,438,B,S11W45,D,K,O
1991-01-08,6444,37,833,B,N14E75,D,K,O
1991-01-08,6445,12,25,B,S18W18,C,S,O
1991-01-08,6446,3,14,A,N08E54,A,X,O
1991-01-09,6431,2,50,A,N08W64,H,S,
1991-01-09,6438,5,22,A,S12E11,H,S,O
1991-01-09,6442,19,485,B,S12W58,D,K,I
1991-01-09,6444,39,1297,B,N15E68,F,K,O
1991-01-09,6445,10,20,B,S18W30,B,X,O
1991-01-09,6446,4,18,A,N07E39,H,S,O
1991-01-09,6447,1,30,A,S06E86,H,S,
1991-01-10,6431,1,25,A,N05W77,H,A,
1991-01-10,6438,2,11,A,S12W02,H,R,
1991-01-10,6442,9,264,B,S15W68,D,K,I
1991-01-10,6444,66,1598,B,N17E51,F,K,O
1991-01-10,6445,10,28,A,S18W46,A,X,O
1991-01-10,6446,3,17,A,N09E23,H,R,
1991-01-10,6447,8,140,B,S04E80,C,A,O
1991-01-11,6438,3,8,A,S13W15,H,R,
1991-01-11,6442,2,60,A,S16W78,H,A,
1991-01-11,6444,76,1632,B,N18E38,F,K,O
1991-01-11,6445,11,28,B,S24W58,C,A,O
1991-01-11,6446,9,12,A,N08E08,H,R,O
1991-01-11,6447,15,340,B,S03E70,D,K,O
1991-01-11,6448,4,15,B,S33W13,B,X,O
1991-01-11,6451,9,10,B,N16E13,B,X,O
1991-01-11,6452,1,10,A,S08E82,A,X,
1991-01-12,6437,1,10,A,S11W59,A,X,
1991-01-12,6438,1,6,A,S12W28,H,A,
1991-01-12,6444,91,1583,BG,N15E28,F,K,O
1991-01-12,6445,4,17,A,S18W70,H,A,O
1991-01-12,6446,14,20,B,N08W04,C,A,O
1991-01-12,6447,37,293,B,S08E59,F,K,O
1991-01-12,6448,9,25,B,S33W21,B,X,O
1991-01-12,6450,3,0,A,N14W03,A,X,
1991-01-12,6451,7,27,B,N13W05,D,A,O
1991-01-12,6452,4,10,B,S21E58,B,X,O
1991-01-13,6437,1,0,A,S17W65,A,X,
1991-01-13,6444,94,1798,BG,N15E14,F,K,O
1991-01-13,6446,6,16,B,N08W15,B,X,O
1991-01-13,6447,37,286,B,S08E49,E,K,O
1991-01-13,6448,9,40,B,S35W31,C,S,O
1991-01-13,6450,4,0,A,N13W16,A,X,
1991-01-13,6451,14,36,B,N15W12,D,S,O
1991-01-13,6452,12,52,B,S21E53,B,X,O
1991-01-13,6453,5,10,B,S13E38,C,A,O
1991-01-14,6444,80,1422,BG,N17E01,F,K,O
1991-01-14,6446,4,12,A,N09W30,A,X,O
1991-01-14,6447,36,372,B,S06E36,C,A,O
1991-01-14,6448,8,28,B,S33W46,C,R,O
1991-01-14,6451,5,14,B,N14W25,B,X,O
1991-01-14,6452,8,56,B,S20E42,D,A,O
1991-01-14,6453,4,14,A,S13E33,A,X,O
1991-01-14,6454,2,10,A,N28E43,A,X,
1991-01-14,6455,1,10,A,S13E45,A,X,
1991-01-15,6444,63,1482,B,N17W12,F,K,O
1991-01-15,6447,43,278,B,S07E18,F,K,O
1991-01-15,6448,4,35,B,S35W56,B,X,O
1991-01-15,6451,2,10,A,N14W39,A,X,
1991-01-15,6452,17,39,B,S21E27,D,S,O
1991-01-15,6453,7,14,B,S14E16,B,X,O
1991-01-15,6454,12,42,B,N27E38,B,X,O
1991-01-15,6455,3,5,B,S13E24,B,X,O
1991-01-15,6457,4,7,B,S21E02,C,R,O
1991-01-16,6444,71,1602,BG,N16W27,F,K,O
1991-01-16,6447,49,383,B,S08E10,F,A,O
1991-01-16,6452,10,31,B,S20E16,D,A,O
1991-01-16,6453,8,23,B,S13E05,C,S,O
1991-01-16,6454,12,43,B,N30E25,D,A,O
1991-01-16,6455,16,36,B,S13E16,B,X,O
1991-01-16,6456,4,16,B,S27E64,B,X,O
1991-01-16,6457,4,10,A,S22W01,A,X,O
1991-01-16,6458,1,15,A,N23E68,A,X,
1991-01-17,6444,39,1282,B,N15W38,F,K,O
1991-01-17,6447,31,505,B,S07W12,D,K,O
1991-01-17,6452,6,10,B,S21E02,B,X,O
1991-01-17,6453,6,5,B,S13W13,B,X,O
1991-01-17,6454,7,40,B,N28E07,C,A,O
1991-01-17,6455,23,110,B,S13W01,C,A,I
1991-01-17,6456,3,5,B,S27E49,B,X,O
1991-01-17,6457,2,7,A,S22W24,A,X,O
1991-01-17,6458,12,83,B,N23E59,C,R,I
1991-01-17,6460,3,0,B,N05E36,B,X,O
1991-01-18,6444,29,1435,B,N14W50,F,K,O
1991-01-18,6447,36,317,B,S08W25,D,A,O
1991-01-18,6452,5,26,A,S22W14,H,S,O
1991-01-18,6453,2,10,A,S13W30,A,X,
1991-01-18,6454,5,35,B,N28W02,D,S,O
1991-01-18,6455,27,238,B,S14W07,D,A,O
1991-01-18,6456,8,22,B,S29E40,C,R,O
1991-01-18,6457,2,12,A,S23W29,H,R,
1991-01-18,6458,17,277,B,N26E51,D,A,O
1991-01-18,6459,1,0,A,S09E57,A,X,
1991-01-18,6460,8,10,A,S24E00,A,X,O
1991-01-19,6444,17,1142,BG,N15W63,F,K,O
1991-01-19,6447,27,227,B,S07W36,D,A,I
1991-01-19,6452,3,7,A,S21W22,A,X,O
1991-01-19,6454,4,17,B,N28W14,C,R,O
1991-01-19,6455,27,302,BG,S14W21,E,A,I
1991-01-19,6456,11,30,B,S28E32,D,R,O
1991-01-19,6457,2,6,A,S23W43,A,X,
1991-01-19,6458,17,252,B,N24E38,D,A,O
1991-01-19,6459,2,10,A,S10E53,A,X,
1991-01-19,6460,1,5,A,S24W06,A,X,
1991-01-19,6461,5,10,A,S10E78,A,X,
1991-01-20,6444,16,632,B,N15W79,C,K,O
1991-01-20,6447,12,182,B,S06W53,C,A,O
1991-01-20,6454,4,15,A,N28W31,H,R,O
1991-01-20,6455,23,450,B,S14W35,E,A,I
1991-01-20,6456,4,15,B,S27E18,C,R,O
1991-01-20,6458,21,194,B,N22E26,D,A,O
1991-01-20,6461,5,13,B,S09E65,B,X,O
1991-01-20,6462,1,80,A,S18E89,H,R,
1991-01-20,6464,2,10,B,N26E77,B,X,O
1991-01-21,6444,1,180,A,N17W80,H,A,O
1991-01-21,6447,13,145,B,S08W61,C,A,O
1991-01-21,6454,1,3,A,N27W45,A,X,
1991-01-21,6455,12,207,BG,S13W48,E,A,O
1991-01-21,6456,3,5,B,S27E03,B,X,O
1991-01-21,6458,25,210,B,N22E13,D,A,O
1991-01-21,6459,4,0,B,S17E30,B,X,O
1991-01-21,6460,2,5,B,S27W15,B,X,O
1991-01-21,6461,3,10,B,S10E52,B,X,O
1991-01-21,6462,21,577,B,S17E75,D,A,O
1991-01-21,6463,3,5,A,S06E70,A,X,O
1991-01-21,6464,4,5,A,N27E68,A,X,O
1991-01-21,6465,8,62,A,N09E73,A,X,O
1991-01-21,6466,9,465,A,S09E85,H,K,O
1991-01-22,6447,1,180,A,S09W88,H,S,
1991-01-22,6455,9,186,B,S15W61,D,S,O
1991-01-22,6458,20,242,BG,N22W01,E,K,O
1991-01-22,6459,2,8,A,S20E16,H,S,
1991-01-22,6460,3,0,B,N06W33,B,X,O
1991-01-22,6462,40,954,B,S19E68,D,K,O
1991-01-22,6463,2,7,A,S06E58,A,X,
1991-01-22,6464,5,3,B,N27E57,C,A,I
1991-01-22,6465,6,198,B,N10E60,D,A,O
1991-01-22,6466,23,642,A,S09E75,H,K,I
1991-01-23,6455,1,50,A,S17W77,H,S,
1991-01-23,6458,12,164,B,N22W16,D,K,O
1991-01-23,6459,10,10,B,S08W06,B,X,O
1991-01-23,6461,3,7,B,S08E20,B,X,O
1991-01-23,6462,67,1180,B,S15E57,F,K,O
1991-01-23,6463,8,20,B,S06E46,C,S,O
1991-01-23,6464,17,28,A,N28E42,H,S,O
1991-01-23,6465,8,23,B,N12E49,C,S,O
1991-01-23,6466,37,958,B,S07E65,E,K,O
1991-01-23,6468,3,3,A,S19E14,A,X,O
1991-01-23,6469,4,43,A,S11E71,H,A,O
1991-01-24,6458,9,162,B,N22W27,D,S,O
1991-01-24,6460,4,10,B,S10W56,B,X,O
1991-01-24,6462,87,1255,B,S17E46,F,K,O
1991-01-24,6464,15,34,B,N26E29,B,X,O
1991-01-24,6465,9,20,B,N09E34,B,X,O
1991-01-24,6466,58,996,BD,S09E53,E,K,I
1991-01-24,6468,7,16,B,S19E05,B,X,O
1991-01-24,6469,6,46,B,S12E65,C,S,O
1991-01-24,6470,4,20,B,S06W53,B,X,O
1991-01-25,6458,8,111,B,N21W39,D,A,O
1991-01-25,6459,4,10,A,S14W24,A,X,
1991-01-25,6460,2,10,A,S10W70,A,X,
1991-01-25,6461,2,5,A,S16W06,A,X,
1991-01-25,6462,89,1210,BG,S17E33,F,K,O
1991-01-25,6463,9,10,A,S07E20,A,X,O
1991-01-25,6464,8,19,B,N27E14,B,X,O
1991-01-25,6465,13,16,B,N09E22,B,X,O
1991-01-25,6466,65,901,BD,S09E36,F,K,I
1991-01-25,6468,5,12,B,S18W08,B,X,O
1991-01-25,6469,11,46,B,S11E53,C,S,O
1991-01-25,6470,2,17,A,S07W63,H,S,
1991-01-25,6471,10,313,B,S10E85,C,H,O
1991-01-26,6458,8,88,B,N18W52,D,A,O
1991-01-26,6459,2,0,A,S12W37,A,X,
1991-01-26,6462,88,1140,BG,S17E21,F,K,I
1991-01-26,6463,1,10,A,S07E13,A,X,
1991-01-26,6464,13,50,B,N27E00,D,A,O
1991-01-26,6465,15,42,B,N11E11,D,S,O
1991-01-26,6466,70,766,BGD,S08E25,E,K,I
1991-01-26,6468,2,10,B,S21W21,B,X,O
1991-01-26,6469,10,58,B,S09E40,C,S,O
1991-01-26,6471,28,942,B,S08E73,E,H,O
1991-01-26,6472,11,37,B,N13E29,D,A,O
1991-01-26,6473,1,10,A,S11E85,A,X,
1991-01-26,6474,4,0,B,S09E41,B,X,O
1991-01-27,6458,7,80,B,N21W65,C,A,O
1991-01-27,6459,2,10,B,N15W57,B,X,O
1991-01-27,6462,97,1065,BGD,S17E07,F,K,I
1991-01-27,6463,4,10,B,S07W04,B,X,O
1991-01-27,6464,12,28,B,N26W11,C,R,O
1991-01-27,6465,25,40,B,N10W02,B,X,O
1991-01-27,6466,62,762,BD,S08E11,F,K,I
1991-01-27,6469,16,60,B,S11E28,C,A,O
1991-01-27,6471,28,1455,B,S08E70,F,K,I
1991-01-27,6472,20,38,B,N14E22,B,X,O
1991-01-27,6473,2,160,A,S12E78,H,A,O
1991-01-27,6474,10,118,A,S07E39,A,X,O
1991-01-27,6475,1,15,A,S13E57,A,X,
1991-01-27,6476,1,180,A,N18E85,H,H,
1991-01-28,6458,6,30,A,N21W76,H,S,O
1991-01-28,6459,5,13,A,N16W65,H,A,O
1991-01-28,6462,81,1057,BG,S18W05,F,K,I
1991-01-28,6464,4,17,B,N25W25,C,S,O
1991-01-28,6465,34,57,B,N09W17,D,A,O
1991-01-28,6466,74,618,BD,S09W02,E,K,C
1991-01-28,6469,45,72,B,S13E15,D,A,O
1991-01-28,6471,66,1543,BD,S12E51,F,K,C
1991-01-28,6472,32,107,B,N12E08,C,A,O
1991-01-28,6473,4,160,B,S14E71,D,A,O
1991-01-28,6474,15,22,B,S11E23,D,A,O
1991-01-28,6475,3,10,A,S13E41,H,S,O
1991-01-28,6476,7,307,A,N18E72,H,A,O
1991-01-28,6477,1,70,A,S17E66,H,S,
1991-01-28,6479,2,25,A,N05E80,A,X,
1991-01-29,6462,74,903,BG,S18W18,F,K,I
1991-01-29,6464,3,22,A,N24W38,A,X,O
1991-01-29,6465,26,75,B,N08W30,D,A,O
1991-01-29,6466,57,548,BD,S10W14,E,K,I
1991-01-29,6469,62,225,B,S14E02,D,A,O
1991-01-29,6471,92,1665,BD,S12E41,E,K,C
1991-01-29,6472,17,95,B,N11W06,D,S,O
1991-01-29,6473,2,98,A,S14E56,H,S,O
1991-01-29,6474,15,22,B,S11E11,B,X,O
1991-01-29,6475,4,17,A,S16E28,A,X,O
1991-01-29,6476,24,396,B,N19E65,E,K,O
1991-01-29,6477,1,90,A,S17E62,H,S,
1991-01-29,6479,6,20,B,N09E66,B,X,O
1991-01-30,6462,58,1073,B,S17W31,F,K,I
1991-01-30,6464,1,100,A,N27W52,A,X,
1991-01-30,6465,14,47,B,N10W44,D,A,O
1991-01-30,6466,34,552,BD,S09W27,D,K,I
1991-01-30,6469,96,683,B,S13W13,D,A,O
1991-01-30,6471,87,1929,BD,S10E26,E,K,C
1991-01-30,6472,18,124,B,N13W19,C,S,O
1991-01-30,6473,4,100,B,S14E45,D,S,O
1991-01-30,6474,23,20,B,S11W05,B,X,O
1991-01-30,6475,4,20,B,S13E17,B,X,O
1991-01-30,6476,28,375,B,N20E55,F,K,O
1991-01-30,6477,1,90,A,S17E49,H,S,
1991-01-30,6479,10,50,B,N04E62,B,X,O
1991-01-31,6462,43,850,B,S18W46,F,K,I
1991-01-31,6465,9,30,B,N09W57,B,X,O
1991-01-31,6466,33,522,BD,S09W40,D,K,I
1991-01-31,6469,67,980,BG,S14W27,E,K,I
1991-01-31,6471,68,1767,BD,S12E15,E,K,C
1991-01-31,6472,17,54,B,N12W31,E,A,O
1991-01-31,6473,4,88,A,S15E30,H,S,
1991-01-31,6474,17,10,B,S11W18,B,X,O
1991-01-31,6475,6,14,B,S16E05,C,S,O
1991-01-31,6476,30,256,B,N20E42,F,K,O
1991-01-31,6477,2,96,A,S17E37,H,S,
1991-01-31,6479,14,31,B,N05E48,C,A,O
1991-02-01,6462,26,730,B,S18W57,F,K,I
1991-02-01,6465,1,0,A,N09W76,A,X,
1991-02-01,6466,19,388,BD,S09W53,D,K,I
1991-02-01,6469,58,1266,BG,S13W40,E,K,I
1991-02-01,6471,76,1954,BD,S12E02,E,K,C
1991-02-01,6472,7,30,B,N12W45,C,S,O
1991-02-01,6473,3,86,A,S14E17,H,S,
1991-02-01,6475,6,4,B,S16W08,C,R,O
1991-02-01,6476,23,210,B,N20E30,F,A,O
1991-02-01,6477,5,80,A,S16E23,H,S,O
1991-02-01,6479,8,12,B,N05E35,B,X,O
1991-02-01,6480,2,26,A,S08E87,H,A,
1991-02-01,6481,2,85,B,S21E80,D,A,O
1991-02-01,6482,2,10,B,N06W47,B,X,O
1991-02-02,6462,19,620,B,S18W70,F,K,O
1991-02-02,6466,10,375,B,S10W67,D,A,O
1991-02-02,6469,51,1122,BGD,S13W52,F,K,I
1991-02-02,6471,94,1925,BD,S12W13,F,K,C
1991-02-02,6472,2,20,A,N11W59,H,S,O
1991-02-02,6473,2,78,A,S14E04,H,S,
1991-02-02,6475,3,5,A,S15W24,A,X,O
1991-02-02,6476,23,222,B,N20E16,F,A,O
1991-02-02,6477,2,78,A,S17E09,H,S,
1991-02-02,6479,7,18,B,N04E19,B,X,O
