Date,Region,Sunspot Number,Size,Magnetic Classification,Sunspot Classification,Location
2001-04-02,9403,3,10,region_mag B,BXO,S15W22
2001-04-02,9404,22,80,region_mag B,DAI,S06W04
2001-04-02,9406,3,160,region_mag A,HAX,N25E16
2001-04-02,9407,7,110,region_mag B,CSO,N11E13
2001-04-02,9408,34,340,region_mag BG,EKI,S10W18
2001-04-02,9410,1,0,region_mag A,AXX,S36E18
2001-04-02,9411,2,0,region_mag B,BXO,N08E21
2001-04-02,9412,3,40,region_mag B,DSO,S14E51
2001-04-02,9413,4,20,region_mag B,CAO,N09W17
2001-04-03,9393,40,1810,region_mag BGD,FKC,N16W70
2001-04-03,9395,1,20,region_mag A,HSX,S13W60
2001-04-03,9397,9,80,region_mag B,CAO,S08W48
2001-04-03,9401,13,140,region_mag BG,CAO,N21W52
2001-04-03,9404,12,50,region_mag B,DSO,S05W17
2001-04-03,9406,2,200,region_mag A,HAX,N27E04
2001-04-03,9407,2,80,region_mag A,HSX,N12W01
2001-04-03,9408,24,310,region_mag BG,EKI,S09W31
2001-04-03,9412,2,40,region_mag A,HAX,S13E38
2001-04-03,9413,7,30,region_mag B,DSO,N10W30
2001-04-03,9414,1,20,region_mag A,HSX,S21E58
2001-04-04,9393,17,1080,region_mag BGD,FKC,N18W82
2001-04-04,9395,1,10,region_mag A,AXX,S12W72
2001-04-04,9397,5,60,region_mag B,DAO,S07W65
2001-04-04,9401,6,160,region_mag B,CAO,N25W58
2001-04-04,9404,9,30,region_mag B,CSO,S05W31
2001-04-04,9406,2,160,region_mag A,HSX,N26W09
2001-04-04,9407,4,100,region_mag B,CSO,N13W15
2001-04-04,9408,20,360,region_mag BG,EKI,S08W46
2001-04-04,9412,2,10,region_mag A,AXX,S15E25
2001-04-04,9413,9,110,region_mag B,CAO,N11W44
2001-04-04,9414,1,10,region_mag A,AXX,S23E44
2001-04-04,9415,5,470,region_mag B,DKO,S22E72
2001-04-04,9416,6,40,region_mag B,DSO,N17W18
2001-04-04,9417,1,0,region_mag A,AXX,S10E43
2001-04-05,9393,3,280,region_mag B,DSO,N18W94
2001-04-05,9395,1,0,region_mag A,AXX,S13W85
2001-04-05,9397,1,30,region_mag A,HSX,S07W78
2001-04-05,9401,3,100,region_mag B,DAO,N24W70
2001-04-05,9404,2,0,region_mag A,AXX,S03W46
2001-04-05,9406,2,190,region_mag A,HAX,N27W22
2001-04-05,9407,1,60,region_mag A,HSX,N11W28
2001-04-05,9408,13,300,region_mag B,EAO,S08W59
2001-04-05,9412,1,10,region_mag A,AXX,S14E12
2001-04-05,9413,7,110,region_mag B,CAO,N11W57
2001-04-05,9414,1,10,region_mag A,AXX,S22E31
2001-04-05,9415,9,680,region_mag B,DKO,S21E60
2001-04-05,9416,6,40,region_mag B,DSO,N17W32
2001-04-05,9417,1,0,region_mag A,AXX,S09E33
2001-04-05,9418,1,130,region_mag A,HSX,N23E69
2001-04-05,9419,5,10,region_mag B,CSO,N08W08
2001-04-06,9397,1,30,region_mag A,HSX,S09W93
2001-04-06,9401,4,100,region_mag B,DAO,N24W84
2001-04-06,9406,3,140,region_mag B,CAO,N29W35
2001-04-06,9407,2,90,region_mag B,CSO,N11W41
2001-04-06,9408,10,260,region_mag B,EAO,S09W74
2001-04-06,9412,1,0,region_mag A,AXX,S14W01
2001-04-06,9413,6,130,region_mag B,DAO,N10W71
2001-04-06,9414,1,0,region_mag A,AXX,S23E20
2001-04-06,9415,19,710,region_mag BG,DKI,S21E47
2001-04-06,9416,4,30,region_mag B,CRO,N17W46
2001-04-06,9417,13,50,region_mag B,DSO,S08E27
2001-04-06,9418,8,230,region_mag B,EAO,N27E58
2001-04-06,9419,1,0,region_mag A,AXX,N10W33
2001-04-06,9420,1,40,region_mag A,HSX,S08E76
2001-04-07,9406,4,160,region_mag B,CSO,N28W50
2001-04-07,9407,3,50,region_mag B,CSO,N11W54
2001-04-07,9408,2,160,region_mag A,HAX,S09W88
2001-04-07,9412,2,10,region_mag B,BXO,S16W13
2001-04-07,9413,1,100,region_mag A,HAX,N10W86
2001-04-07,9415,11,860,region_mag BG,DKO,S21E33
2001-04-07,9417,13,180,region_mag B,DAO,S08E14
2001-04-07,9418,8,200,region_mag B,DAO,N27E45
2001-04-07,9420,2,70,region_mag A,HSX,S06E62
2001-04-08,9406,1,150,region_mag A,HAX,N27W60
2001-04-08,9407,1,100,region_mag A,HSX,N11W68
2001-04-08,9415,23,880,region_mag BG,EKO,S21E21
2001-04-08,9417,20,160,region_mag B,DAO,S08E01
2001-04-08,9418,11,210,region_mag B,EAO,N26E32
2001-04-08,9419,2,10,region_mag A,AXX,N08W51
2001-04-08,9420,2,70,region_mag A,HSX,S07E49
2001-04-08,9421,2,10,region_mag B,CSO,S15W42
2001-04-08,9422,1,50,region_mag A,HAX,S13E78
2001-04-09,9406,2,120,region_mag A,HAX,N27W73
2001-04-09,9407,1,70,region_mag A,HSX,N11W81
2001-04-09,9415,34,790,region_mag BGD,EKO,S21E05
2001-04-09,9417,21,140,region_mag B,DAO,S09W12
2001-04-09,9418,19,230,region_mag B,EAO,N27E19
2001-04-09,9420,1,80,region_mag A,HSX,S06E36
2001-04-09,9421,1,20,region_mag A,HSX,S16W57
2001-04-09,9422,1,50,region_mag A,HSX,S12E64
2001-04-09,9423,3,0,region_mag B,BXO,N21E03
2001-04-09,9424,5,0,region_mag B,BXO,S16E34
2001-04-10,9406,1,80,region_mag A,HSX,N27W86
2001-04-10,9407,1,60,region_mag A,HSX,N11W94
2001-04-10,9415,32,760,region_mag BGD,EKI,S22W07
2001-04-10,9417,10,120,region_mag B,DAO,S08W27
2001-04-10,9418,17,210,region_mag B,EAO,N27E07
2001-04-10,9420,1,40,region_mag A,HSX,S07E22
2001-04-10,9421,1,30,region_mag A,HSX,S16W72
2001-04-10,9422,2,70,region_mag A,HAX,S12E51
2001-04-10,9423,4,10,region_mag B,BXO,N20W10
2001-04-10,9424,2,20,region_mag B,CSO,S16E22
2001-04-10,9425,4,20,region_mag B,BXO,S24W26
2001-04-11,9415,40,490,region_mag BGD,EKI,S23W19
2001-04-11,9417,13,90,region_mag B,DAO,S08W39
2001-04-11,9418,13,190,region_mag B,DAO,N26W07
2001-04-11,9419,1,0,region_mag A,AXX,N08W88
2001-04-11,9420,3,50,region_mag B,CSO,S07E10
2001-04-11,9422,2,50,region_mag A,HSX,S13E37
2001-04-11,9423,2,10,region_mag A,HRX,N19W24
2001-04-11,9424,2,20,region_mag A,HSX,S17E08
2001-04-11,9425,4,30,region_mag B,CSO,S25W39
2001-04-12,9415,23,550,region_mag BGD,EKI,S22W31
2001-04-12,9417,14,110,region_mag B,DAO,S07W53
2001-04-12,9418,7,160,region_mag B,ESO,N27W20
2001-04-12,9420,4,50,region_mag B,CSO,S07W05
2001-04-12,9422,6,60,region_mag B,DSO,S12E23
2001-04-12,9423,2,10,region_mag B,BXO,N20W38
2001-04-12,9424,9,40,region_mag B,DAO,S17W06
2001-04-12,9425,2,10,region_mag B,BXO,S24W51
2001-04-12,9426,6,30,region_mag B,CSO,S09E40
2001-04-12,9427,5,30,region_mag B,DAO,S06W12
2001-04-13,9415,22,520,region_mag BGD,DKI,S22W46
2001-04-13,9417,8,120,region_mag B,DAO,S06W66
2001-04-13,9418,4,110,region_mag B,ESO,N27W33
2001-04-13,9420,1,40,region_mag A,HSX,S07W18
2001-04-13,9422,6,70,region_mag B,DAO,S12E09
2001-04-13,9423,3,10,region_mag B,BXO,N20W52
2001-04-13,9424,12,60,region_mag B,DSO,S17W20
2001-04-13,9426,8,60,region_mag B,DSO,S09E25
2001-04-13,9427,5,40,region_mag B,DSO,S08W26
2001-04-14,9415,18,390,region_mag BGD,DKI,S22W59
2001-04-14,9417,7,120,region_mag B,DAO,S07W81
